time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/30/14:33:32.159940,"(2000, 2001, 2002, 2003)","(-187.748779296875, 1.843017578125, -301.876953125, 68.6455078125)","(0.6567749381065369, 0.5408574938774109, 0.49039992690086365, 0.3244243562221527)","(51.04177474975586, 275.963134765625, -1002.88427734375, -998.7589111328125)","(192.22262573242188, 199.22653198242188, -996.47900390625, -1000.8569946289062)"
2024/07/30/14:33:32.259977,"(2000, 2001, 2002, 2003)","(-187.798583984375, 1.843017578125, -302.4560546875, 69.0625)","(0.6568847298622131, 0.5408574938774109, 0.49039965867996216, 0.3244227468967438)","(50.97723388671875, 276.01666259765625, -1002.8734130859375, -998.7380981445312)","(192.23060607910156, 199.22825622558594, -996.4317016601562, -1000.8325805664062)"
2024/07/30/14:33:32.360433,"(2000, 2001, 2002, 2003)","(-187.85003662109375, 1.843017578125, -303.0517578125, 69.4931640625)","(0.6569967865943909, 0.5408574938774109, 0.49039939045906067, 0.32442110776901245)","(50.910736083984375, 276.07177734375, -1002.8616943359375, -998.716796875)","(192.2388916015625, 199.2300262451172, -996.383056640625, -1000.8072509765625)"
2024/07/30/14:33:32.459938,"(2000, 2001, 2002, 2003)","(-187.899658203125, 1.843017578125, -303.625, 69.90625)","(0.6571034789085388, 0.5408574938774109, 0.4903991222381592, 0.3244195580482483)","(50.84683609008789, 276.124755859375, -1002.8499755859375, -998.696533203125)","(192.24688720703125, 199.2317352294922, -996.33642578125, -1000.7827758789062)"
2024/07/30/14:33:32.559713,"(2000, 2001, 2002, 2003)","(-187.950439453125, 1.843017578125, -304.208984375, 70.328125)","(0.657211422920227, 0.5408574938774109, 0.4903988540172577, 0.32441797852516174)","(50.78163146972656, 276.1788330078125, -1002.8375854492188, -998.676025390625)","(192.25509643554688, 199.2334747314453, -996.2890014648438, -1000.7576293945312)"
2024/07/30/14:33:32.661112,"(2000, 2001, 2002, 2003)","(-188.00140380859375, 1.843017578125, -304.7939453125, 70.75)","(0.6573183536529541, 0.5408574938774109, 0.4903985857963562, 0.3244164288043976)","(50.71642303466797, 276.2328796386719, -1002.8246459960938, -998.6557006835938)","(192.26336669921875, 199.23521423339844, -996.24169921875, -1000.7322998046875)"
2024/07/30/14:33:32.759922,"(2000, 2001, 2002, 2003)","(-188.0526123046875, 1.843017578125, -305.3779296875, 71.171875)","(0.6574243307113647, 0.5408574938774109, 0.4903983473777771, 0.3244148790836334)","(50.651206970214844, 276.28692626953125, -1002.811279296875, -998.6355590820312)","(192.2716827392578, 199.23695373535156, -996.1945190429688, -1000.7069091796875)"
2024/07/30/14:33:32.860008,"(2000, 2001, 2002, 2003)","(-188.10400390625, 1.843017578125, -305.9619140625, 71.59375)","(0.6575292944908142, 0.5408574938774109, 0.4903980791568756, 0.32441335916519165)","(50.58598709106445, 276.34100341796875, -1002.79736328125, -998.6156005859375)","(192.28004455566406, 199.2386932373047, -996.1474609375, -1000.6812744140625)"
2024/07/30/14:33:32.960031,"(2000, 2001, 2002, 2003)","(-188.15570068359375, 1.843017578125, -306.546875, 72.015625)","(0.6576333045959473, 0.5408574938774109, 0.4903978407382965, 0.3244118392467499)","(50.52076721191406, 276.3950500488281, -1002.7830200195312, -998.5958251953125)","(192.28846740722656, 199.2404327392578, -996.1005859375, -1000.6555786132812)"
2024/07/30/14:33:33.061167,"(2000, 2001, 2002, 2003)","(-188.20758056640625, 1.843017578125, -307.130859375, 72.4375)","(0.6577363610267639, 0.5408574938774109, 0.4903976023197174, 0.3244103491306305)","(50.45553970336914, 276.4491271972656, -1002.7681884765625, -998.5762939453125)","(192.29693603515625, 199.24217224121094, -996.0538330078125, -1000.6296997070312)"
2024/07/30/14:33:33.160516,"(2000, 2001, 2002, 2003)","(-188.259765625, 1.843017578125, -307.7158203125, 72.859375)","(0.6578384041786194, 0.5408574938774109, 0.4903973639011383, 0.3244088590145111)","(50.39031219482422, 276.503173828125, -1002.7528686523438, -998.556884765625)","(192.30545043945312, 199.24391174316406, -996.0072631835938, -1000.6036987304688)"
2024/07/30/14:33:33.260128,"(2000, 2001, 2002, 2003)","(-188.312744140625, 1.843017578125, -308.3056640625, 73.2900390625)","(0.6579405069351196, 0.5408574938774109, 0.4903971254825592, 0.3244073688983917)","(50.324424743652344, 276.5577697753906, -1002.7369384765625, -998.537353515625)","(192.31411743164062, 199.24566650390625, -995.9603271484375, -1000.5769653320312)"
2024/07/30/14:33:33.360065,"(2000, 2001, 2002, 2003)","(-188.36492919921875, 1.843017578125, -308.884765625, 73.703125)","(0.6580396294593811, 0.5408574938774109, 0.4903969168663025, 0.3244059383869171)","(50.25984191894531, 276.6112976074219, -1002.7208251953125, -998.5187377929688)","(192.32266235351562, 199.2473907470703, -995.91455078125, -1000.5512084960938)"
2024/07/30/14:33:33.459834,"(2000, 2001, 2002, 2003)","(-188.41790771484375, 1.843017578125, -309.46875, 74.125)","(0.6581387519836426, 0.5408574938774109, 0.4903966784477234, 0.3244045078754425)","(50.194602966308594, 276.66534423828125, -1002.7041015625, -998.4999389648438)","(192.33132934570312, 199.24913024902344, -995.8684692382812, -1000.5247802734375)"
2024/07/30/14:33:33.559847,"(2000, 2001, 2002, 2003)","(-188.47027587890625, 1.843017578125, -310.0595703125, 74.55078125)","(0.6582332253456116, 0.5408574342727661, 0.4903964698314667, 0.3244030475616455)","(50.12870788574219, 276.7199401855469, -1002.686767578125, -998.4811401367188)","(192.3401641845703, 199.25088500976562, -995.8220825195312, -1000.4979248046875)"
2024/07/30/14:33:33.659800,"(2000, 2001, 2002, 2003)","(-188.52099609375, 1.843017578125, -310.6435546875, 74.97265625)","(0.6583263278007507, 0.5408574342727661, 0.4903962314128876, 0.3244016468524933)","(50.06346893310547, 276.77398681640625, -1002.6690673828125, -998.4627075195312)","(192.3489532470703, 199.25262451171875, -995.7763061523438, -1000.47119140625)"
2024/07/30/14:33:33.760005,"(2000, 2001, 2002, 2003)","(-188.57012939453125, 1.843017578125, -311.2216796875, 75.390625)","(0.6584181189537048, 0.5408574342727661, 0.49039602279663086, 0.32440027594566345)","(49.99887466430664, 276.8275146484375, -1002.651123046875, -998.4447021484375)","(192.35772705078125, 199.2543487548828, -995.731201171875, -1000.4446411132812)"
2024/07/30/14:33:33.861018,"(2000, 2001, 2002, 2003)","(-188.6187744140625, 1.843017578125, -311.806640625, 75.8125)","(0.6585103869438171, 0.5408574342727661, 0.49039581418037415, 0.32439887523651123)","(49.933631896972656, 276.8815612792969, -1002.632568359375, -998.4266967773438)","(192.36663818359375, 199.25608825683594, -995.6858520507812, -1000.4176635742188)"
2024/07/30/14:33:33.960031,"(2000, 2001, 2002, 2003)","(-188.6663818359375, 1.843017578125, -312.390625, 76.234375)","(0.658602237701416, 0.5408574342727661, 0.49039560556411743, 0.3243975043296814)","(49.868385314941406, 276.9356384277344, -1002.6134643554688, -998.4088745117188)","(192.3756103515625, 199.25782775878906, -995.640625, -1000.3905639648438)"
2024/07/30/14:33:34.059833,"(2000, 2001, 2002, 2003)","(-188.71356201171875, 1.843017578125, -312.9814453125, 76.66015625)","(0.6586945056915283, 0.5408574342727661, 0.4903953969478607, 0.32439613342285156)","(49.80248260498047, 276.990234375, -1002.59375, -998.39111328125)","(192.3847198486328, 199.25958251953125, -995.59521484375, -1000.363037109375)"
2024/07/30/14:33:34.159807,"(2000, 2001, 2002, 2003)","(-188.75885009765625, 1.843017578125, -313.5595703125, 77.078125)","(0.6587845683097839, 0.5408574342727661, 0.4903952181339264, 0.3243948221206665)","(49.737884521484375, 277.04376220703125, -1002.5740356445312, -998.3738403320312)","(192.39370727539062, 199.2613067626953, -995.5508422851562, -1000.3359375)"
2024/07/30/14:33:34.260923,"(2000, 2001, 2002, 2003)","(-188.80377197265625, 1.843017578125, -314.14453125, 77.5)","(0.658875048160553, 0.5408574342727661, 0.4903950095176697, 0.32439348101615906)","(49.67263412475586, 277.0978088378906, -1002.5535888671875, -998.3566284179688)","(192.40284729003906, 199.26304626464844, -995.5062866210938, -1000.3084106445312)"
2024/07/30/14:33:34.360346,"(2000, 2001, 2002, 2003)","(-188.8482666015625, 1.843017578125, -314.734375, 77.92578125)","(0.6589662432670593, 0.5408574342727661, 0.49039483070373535, 0.324392169713974)","(49.606727600097656, 277.15240478515625, -1002.532470703125, -998.3394775390625)","(192.41212463378906, 199.26480102539062, -995.4614868164062, -1000.280517578125)"
2024/07/30/14:33:34.460047,"(2000, 2001, 2002, 2003)","(-188.89117431640625, 1.843017578125, -315.318359375, 78.34765625)","(0.6590552926063538, 0.5408574342727661, 0.49039462208747864, 0.32439085841178894)","(49.5421257019043, 277.2059326171875, -1002.5111694335938, -998.3226928710938)","(192.4212646484375, 199.2665252685547, -995.4172973632812, -1000.2528076171875)"
2024/07/30/14:33:34.561396,"(2000, 2001, 2002, 2003)","(-188.93377685546875, 1.843017578125, -315.8974609375, 78.765625)","(0.6591449975967407, 0.5408574342727661, 0.4903944432735443, 0.32438960671424866)","(49.476871490478516, 277.2599792480469, -1002.4895629882812, -998.3062744140625)","(192.43055725097656, 199.2682647705078, -995.3738403320312, -1000.2252197265625)"
2024/07/30/14:33:34.659814,"(2000, 2001, 2002, 2003)","(-188.97576904296875, 1.843017578125, -316.4814453125, 79.1875)","(0.659234344959259, 0.5408574342727661, 0.49039426445961, 0.324388325214386)","(49.41161346435547, 277.31402587890625, -1002.4673461914062, -998.2898559570312)","(192.4398956298828, 199.27000427246094, -995.330078125, -1000.1972045898438)"
2024/07/30/14:33:34.760138,"(2000, 2001, 2002, 2003)","(-189.01715087890625, 1.843017578125, -317.072265625, 79.61328125)","(0.6593233346939087, 0.5408574342727661, 0.49039408564567566, 0.3243870437145233)","(49.346351623535156, 277.3686218261719, -1002.4444580078125, -998.2734985351562)","(192.4492950439453, 199.27175903320312, -995.2861938476562, -1000.1688232421875)"
2024/07/30/14:33:34.860098,"(2000, 2001, 2002, 2003)","(-189.05804443359375, 1.843017578125, -317.650390625, 80.03125)","(0.6594119668006897, 0.5408574342727661, 0.49039390683174133, 0.3243858218193054)","(49.281089782714844, 277.4221496582031, -1002.4215698242188, -998.2576904296875)","(192.458740234375, 199.2734832763672, -995.2433471679688, -1000.140869140625)"
2024/07/30/14:33:34.959868,"(2000, 2001, 2002, 2003)","(-189.098388671875, 1.843017578125, -318.2353515625, 80.453125)","(0.6595003008842468, 0.5408574342727661, 0.490393728017807, 0.3243845999240875)","(49.21582794189453, 277.4761962890625, -1002.3980102539062, -998.241943359375)","(192.46823120117188, 199.2752227783203, -995.2003784179688, -1000.1124877929688)"
2024/07/30/14:33:35.059901,"(2000, 2001, 2002, 2003)","(-189.1383056640625, 1.843017578125, -318.8193359375, 80.875)","(0.6595881581306458, 0.5408574342727661, 0.49039357900619507, 0.32438337802886963)","(49.15056228637695, 277.5302734375, -1002.3740234375, -998.2263793945312)","(192.47776794433594, 199.27696228027344, -995.1575927734375, -1000.0840454101562)"
2024/07/30/14:33:35.160197,"(2000, 2001, 2002, 2003)","(-189.177734375, 1.843017578125, -319.4033203125, 81.296875)","(0.659675657749176, 0.5408574342727661, 0.49039340019226074, 0.3243821859359741)","(49.085296630859375, 277.5843200683594, -1002.349609375, -998.2109985351562)","(192.48736572265625, 199.27870178222656, -995.1150512695312, -1000.0554809570312)"
2024/07/30/14:33:35.260230,"(2000, 2001, 2002, 2003)","(-189.21685791015625, 1.843017578125, -319.98828125, 81.7177734375)","(0.6597627401351929, 0.5408574342727661, 0.4903932213783264, 0.3243809938430786)","(49.02002716064453, 277.6383972167969, -1002.32470703125, -998.1958618164062)","(192.4969940185547, 199.2804412841797, -995.0728149414062, -1000.0267944335938)"
2024/07/30/14:33:35.360146,"(2000, 2001, 2002, 2003)","(-189.255615234375, 1.843017578125, -320.572265625, 82.1396484375)","(0.6598493456840515, 0.5408574342727661, 0.4903930723667145, 0.3243798017501831)","(48.95475769042969, 277.69244384765625, -1002.2994384765625, -998.1809692382812)","(192.50668334960938, 199.2821807861328, -995.03076171875, -999.9979858398438)"
2024/07/30/14:33:35.460295,"(2000, 2001, 2002, 2003)","(-189.29400634765625, 1.843017578125, -321.1572265625, 82.5615234375)","(0.6599355340003967, 0.5408574342727661, 0.49039292335510254, 0.32437863945961)","(48.88948440551758, 277.7464904785156, -1002.2737426757812, -998.166259765625)","(192.51641845703125, 199.28392028808594, -994.989013671875, -999.9690551757812)"
2024/07/30/14:33:35.559947,"(2000, 2001, 2002, 2003)","(-189.3321533203125, 1.843017578125, -321.7412109375, 82.9833984375)","(0.6600213050842285, 0.5408574342727661, 0.4903927445411682, 0.32437747716903687)","(48.82421112060547, 277.8005676269531, -1002.24755859375, -998.1517333984375)","(192.5261993408203, 199.28565979003906, -994.947509765625, -999.9400634765625)"
2024/07/30/14:33:35.659869,"(2000, 2001, 2002, 2003)","(-189.36993408203125, 1.843017578125, -322.326171875, 83.4052734375)","(0.6601065397262573, 0.5408574342727661, 0.4903925955295563, 0.32437634468078613)","(48.75893783569336, 277.8546142578125, -1002.2210083007812, -998.137451171875)","(192.53602600097656, 199.2873992919922, -994.9063110351562, -999.9109497070312)"
2024/07/30/14:33:35.759855,"(2000, 2001, 2002, 2003)","(-189.40753173828125, 1.843017578125, -322.91015625, 83.8271484375)","(0.6601913571357727, 0.5408574342727661, 0.49039244651794434, 0.3243752121925354)","(48.693660736083984, 277.9086608886719, -1002.1940307617188, -998.1233520507812)","(192.5458984375, 199.2891387939453, -994.8653564453125, -999.8817138671875)"
2024/07/30/14:33:35.859806,"(2000, 2001, 2002, 2003)","(-189.42486572265625, 1.843017578125, -323.4951171875, 84.2490234375)","(0.6589629650115967, 0.5408574342727661, 0.4903922975063324, 0.32437410950660706)","(48.62852478027344, 277.9627380371094, -1002.1666259765625, -998.1094970703125)","(192.55587768554688, 199.29087829589844, -994.82470703125, -999.8523559570312)"
2024/07/30/14:33:35.960252,"(2000, 2001, 2002, 2003)","(-189.422607421875, 1.843017578125, -324.0791015625, 84.6708984375)","(0.6577576994895935, 0.5408574342727661, 0.49039214849472046, 0.3243730068206787)","(48.56352615356445, 278.01678466796875, -1002.1388549804688, -998.0958862304688)","(192.5659637451172, 199.29261779785156, -994.7843017578125, -999.8229370117188)"
2024/07/30/14:33:36.059955,"(2000, 2001, 2002, 2003)","(-189.40081787109375, 1.843017578125, -324.6689453125, 85.09765625)","(0.6565617918968201, 0.5408574342727661, 0.4903919994831085, 0.32437190413475037)","(48.49801254272461, 278.0713806152344, -1002.1102905273438, -998.0823364257812)","(192.57623291015625, 199.29437255859375, -994.7438354492188, -999.7931518554688)"
2024/07/30/14:33:36.159971,"(2000, 2001, 2002, 2003)","(-189.36126708984375, 1.843017578125, -325.248046875, 85.5146484375)","(0.6554094552993774, 0.5408574342727661, 0.49039188027381897, 0.3243708312511444)","(48.433921813964844, 278.1249084472656, -1002.0819702148438, -998.0692138671875)","(192.5863494873047, 199.2960968017578, -994.7044067382812, -999.7637939453125)"
2024/07/30/14:33:36.261289,"(2000, 2001, 2002, 2003)","(-189.30322265625, 1.843017578125, -325.83203125, 85.9365234375)","(0.6542661786079407, 0.5408574342727661, 0.49039173126220703, 0.32436975836753845)","(48.36930847167969, 278.178955078125, -1002.0529174804688, -998.0562744140625)","(192.5966339111328, 199.29783630371094, -994.6648559570312, -999.7340698242188)"
2024/07/30/14:33:36.359910,"(2000, 2001, 2002, 2003)","(-189.2276611328125, 1.843017578125, -326.4169921875, 86.3583984375)","(0.6531417965888977, 0.5408574342727661, 0.4903916120529175, 0.3243687152862549)","(48.304813385009766, 278.2330322265625, -1002.0234985351562, -998.04345703125)","(192.60694885253906, 199.29957580566406, -994.6256713867188, -999.7042846679688)"
2024/07/30/14:33:36.459901,"(2000, 2001, 2002, 2003)","(-189.13494873046875, 1.843017578125, -327.0009765625, 86.7802734375)","(0.65203458070755, 0.5408574342727661, 0.49039146304130554, 0.3243676722049713)","(48.24043273925781, 278.2870788574219, -1001.99365234375, -998.0309448242188)","(192.61727905273438, 199.3013153076172, -994.5867309570312, -999.67431640625)"
2024/07/30/14:33:36.560004,"(2000, 2001, 2002, 2003)","(-189.0255126953125, 1.843017578125, -327.5859375, 87.2021484375)","(0.6509426832199097, 0.5408574342727661, 0.490391343832016, 0.32436662912368774)","(48.17616653442383, 278.34112548828125, -1001.9634399414062, -998.0186157226562)","(192.62762451171875, 199.3030548095703, -994.548095703125, -999.6443481445312)"
2024/07/30/14:33:36.660009,"(2000, 2001, 2002, 2003)","(-188.89837646484375, 1.843017578125, -328.17578125, 87.6279296875)","(0.649853527545929, 0.5408574342727661, 0.49039119482040405, 0.3243655860424042)","(48.111366271972656, 278.3957214355469, -1001.9324951171875, -998.0064086914062)","(192.6380615234375, 199.3048095703125, -994.5094604492188, -999.6139526367188)"
2024/07/30/14:33:36.759859,"(2000, 2001, 2002, 2003)","(-188.758056640625, 1.843017578125, -328.75390625, 88.0458984375)","(0.6487975716590881, 0.5408574342727661, 0.4903910756111145, 0.3243646025657654)","(48.047950744628906, 278.4492492675781, -1001.9017944335938, -997.99462890625)","(192.64825439453125, 199.30653381347656, -994.4718017578125, -999.5840454101562)"
2024/07/30/14:33:36.860616,"(2000, 2001, 2002, 2003)","(-188.62310791015625, 1.843017578125, -329.3388671875, 88.4677734375)","(0.6489511132240295, 0.5408574342727661, 0.49039095640182495, 0.3243635892868042)","(47.98386001586914, 278.5032958984375, -1001.8704223632812, -997.9829711914062)","(192.65846252441406, 199.3082733154297, -994.4341430664062, -999.5538330078125)"
